CASE_TK,VERSION,DATE_FROM,DATE_TO,CASE_ID,CASE_NAME,CASE_DESCRIPTION,CASE_DELETED,CASE_NUMBER,CASE_TYPE,CASE_STATUS,CASE_PRIORITY,CASE_RESOLUTION,CASE_STATE
6535,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,20196AC0-A9C1-A2A3-1221-F6E73FCCED04,Knox Russo,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6536,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4D9ECB08-5B3F-67CC-E74C-5F384BA29B80,Lucas Watts,Not Set,No,1,Administration,Rejected,P1,Not Set,Closed
6537,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,92D9AEE6-BDAC-5C50-012F-56ED39D4A7EA,Nigel Huber,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6538,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4E4D774B-830E-FC2B-59FC-B9DE2D2276F2,Baxter Mack,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6539,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,82C645CE-D84D-C8A1-3F85-2DC7C8D50F88,Jameson Cleveland,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6540,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2CF5CA55-CBB1-FA29-DBB0-60DA30881C94,Josiah Benjamin,Not Set,No,1,Product,Closed,P1,Not Set,Closed
6541,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,57E2FB12-9A78-739D-3D01-A8A643B72D64,Flynn Lopez,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6542,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BC8D0822-8AED-E37D-0DCA-9B92C48F3FA5,Keefe Monroe,Not Set,No,1,Product,Closed,P3,Not Set,Closed
6543,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,D2C47DCB-9548-A38B-673D-E9EA1F4580C5,Keane Perkins,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6544,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9A73815B-8896-6DDE-5C17-35795801ED9F,Allistair Glenn,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6545,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,829C0114-6E63-FCCF-9A57-BF267FC5BC73,Gannon Adams,Not Set,No,1,Administration,Rejected,P2,Not Set,Closed
6546,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F5B3E161-FDC3-C08A-85C3-54CEDDE728C9,Lev Ewing,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6547,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F078DDCB-5993-35E3-685D-A95BCC6D8A44,Hunter Estrada,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6548,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,161B0499-08A3-4F3F-8549-0A845887FD57,Perry Flynn,Not Set,No,1,Product,Assigned,P1,Not Set,Open
6549,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B7C4CA4D-67DB-DEF9-3A17-89965AE6CCE1,Octavius James,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6550,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B017F20C-AC42-D57D-583B-63E86600649C,Levi Rich,Not Set,No,1,Product,New,P1,Not Set,Open
6551,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9871CF6A-79A3-1AEE-4B9D-823911339786,Derek Lowery,Not Set,No,1,Administration,Closed,P2,Not Set,Closed
6552,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CAA3E226-A654-EF88-03DF-9912D5F4F3CE,Elijah Velez,Not Set,No,1,Product,Assigned,P2,Not Set,Open
6553,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,791EA460-B328-6A69-B75F-A8EC89EECCDB,Wing Alexander,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6554,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9BFA00EE-48C3-735A-9363-CC4C934D739A,Aquila Austin,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6555,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,21AE8B9F-40CE-0515-F3CD-16AC0A7987D7,Ezekiel Randolph,Not Set,No,1,Product,Closed,P1,Not Set,Closed
6556,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A34E7838-7486-FF48-2FA1-38669F465DCE,Jesse Klein,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6557,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,65A77D2C-F485-8641-C8B9-45DD125C4E8C,Vincent Wong,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6558,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,3D4B567F-E893-23F7-4717-BAE6ABDEF0FD,Hector Christensen,Not Set,No,1,Product,Assigned,P1,Not Set,Open
6559,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5BA3041F-0DE1-898B-7B4B-2E4F6F44FAA8,Zachary Bradley,Not Set,No,1,Product,Closed,P3,Not Set,Closed
6560,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,61397083-33EC-2DB4-445C-DDA9FA6BCCB4,Yasir Day,Not Set,No,1,Product,New,P1,Not Set,Open
6561,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,FA0AC52A-4E0A-F3DE-F22B-D2EAF0E206F2,Amery Parks,Not Set,No,1,Administration,Rejected,P2,Not Set,Closed
6562,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,51695476-5019-CE71-5066-D6355E0D9F03,Jesse Armstrong,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6563,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,252345DB-74EC-3C16-D0B4-09189F2F4736,Ira Fuentes,Not Set,No,1,Product,New,P2,Not Set,Open
6564,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2B8433AF-7545-C764-CC0D-7A004BAC374A,Lev Webster,Not Set,No,1,Administration,Assigned,P2,Not Set,Open
6565,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4EDF1659-AFEB-ADB9-B512-A21312435E91,Roth Moody,Not Set,No,1,Administration,Assigned,P1,Not Set,Open
6566,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B6AE5B3E-DF87-209E-C137-678DF32DDB54,Donovan Horton,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6567,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B345F102-133F-61E6-C698-3A07F1B54A02,Matthew Monroe,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6568,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9A0D8FF3-8ADF-2FC9-5046-550DA82E8114,Davis Marshall,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6569,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,893BC47E-B1F7-0D8F-A45A-04031C4FBFC8,Merritt Day,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6570,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BD268FAF-1FD9-E4C7-B2DB-CFD475EB59D9,Gary Heath,Not Set,No,1,Product,Rejected,P1,Not Set,Closed
6571,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B52FE92A-3E42-5FBF-E66C-4B8D7AAC9A9A,Stewart Blankenship,Not Set,No,1,Product,Assigned,P1,Not Set,Open
6572,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4AD07E29-698B-BB34-1C37-6F399D2F7F5C,Trevor Kerr,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6573,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,46C8641A-4D18-58E3-10E6-D7B7C974D806,Ronan Butler,Not Set,No,1,Administration,Assigned,P3,Not Set,Open
6574,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1FCCD2D7-5C28-BC9C-5F6A-F3DB839A14B8,Craig Michael,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6575,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A30D9F4E-1A50-243A-4CE4-6A1F8250987A,Kieran Castro,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
6576,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BA5F7B97-E8E1-B5AE-75A8-AD97558CB3E9,Lester Moses,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6577,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2996C5F2-39C7-472C-1320-403DB93F4DE9,Ignatius Hernandez,Not Set,No,1,Product,Rejected,P1,Not Set,Closed
6578,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A4269141-0681-B1F2-EF00-060F1095D495,Christian Lester,Not Set,No,1,Product,Assigned,P2,Not Set,Open
6579,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,51B78A4B-D0E0-3AFE-F422-23D83371A2C1,Samson Dennis,Not Set,No,1,Administration,Pending Input,P3,Not Set,Open
6580,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F1B30162-D48E-543E-0C4B-018173D25437,Zeph Hardy,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6581,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,20A46387-7908-CD29-6F75-E70051CE6D21,Francis Colon,Not Set,No,1,Product,New,P3,Not Set,Open
6582,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B6973EDA-2B31-4E31-F11D-DF5F7361C7CD,Xanthus Charles,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6583,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5B988130-EB5A-FFD1-7823-9D36D206F1F0,Steel Pickett,Not Set,No,1,Administration,Pending Input,P3,Not Set,Open
6584,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,875E0815-F7C2-0F86-4B29-A3DA67B4B66E,Louis Hester,Not Set,No,1,Administration,Closed,P2,Not Set,Closed
6585,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,D61FA8AA-F354-01DF-7E3F-5308DDB8C25D,Isaac Anderson,Not Set,No,1,Administration,Pending Input,P3,Not Set,Open
6586,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,26A04186-43D5-4310-1637-58624ECBE721,Byron Goff,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6587,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,00C5E4F9-C3CD-5BF1-FF3C-A6C30F38B7CF,Jonas Pennington,Not Set,No,1,Administration,Rejected,P3,Not Set,Closed
6588,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2C902680-278F-82D9-3BA2-A31B32CC8FAC,Alden Dyer,Not Set,No,1,Product,New,P3,Not Set,Open
6589,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1273A649-BD9A-9D66-5542-058198E362E1,Kenyon Bolton,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6590,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,50549813-36B1-7999-F9BD-28F13DACB4D1,Jermaine Shepard,Not Set,No,1,Administration,Rejected,P3,Not Set,Closed
6591,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,671D30C5-6582-4043-2A73-B3DE5B052ED0,Hedley Morris,Not Set,No,1,Administration,Closed,P3,Not Set,Closed
6592,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B3AB7594-B524-02C1-245E-C967466F0705,Jonas Hodges,Not Set,No,1,Product,Assigned,P2,Not Set,Open
6593,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B42A02D7-AA01-5010-41C7-5F917917B9BC,Damon Walls,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6594,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9870A621-85EC-99BB-0791-165F89B0B4BA,Forrest Phelps,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6595,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,66863072-3063-0E74-5339-90C43159442E,Nathaniel Sykes,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6596,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,790F7AB5-53FC-D74C-2940-5E3F8063293D,Dylan Fuentes,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6597,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,88E8AAF7-DBCA-48EF-1EAC-49A502C97516,Griffin Gordon,Not Set,No,1,Product,New,P3,Not Set,Open
6598,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,76D72A02-7334-A0DF-FEEC-24587FC852D8,Amos Glenn,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6599,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,66BEF268-7555-A702-E5A0-03981C74C431,Porter Johns,Not Set,No,1,Administration,Rejected,P2,Not Set,Closed
6600,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B27BEC94-9659-8CC0-E7D7-979EA4B23DA4,Clark Daniel,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6601,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CD4CB90B-EE8F-A4E0-4FCF-355AEF0DD5EE,Dennis Sharpe,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6602,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,20FBF1E2-61F6-2E76-EC8B-6407DD76341D,Hector Campbell,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6603,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,41BCB8CA-81DB-BBFA-59DC-4B32ADDD31C3,Odysseus Dunn,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6604,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,03CBCE18-BE1C-D43F-B70D-64A3A2306C08,Nash Tyler,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
6605,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,DBACC65D-4E26-F9B8-6EB6-E833AA7C9B67,Bernard Klein,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6606,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4032E462-E9FF-EC04-7588-0125BCA1C8CC,Gareth Carrillo,Not Set,No,1,Product,New,P3,Not Set,Open
6607,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,379D711A-5131-35DE-9C86-FA02A6DB0B55,Dorian Kent,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6608,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C30A80DD-816B-F71D-CA45-7D0079A956D3,Louis Mullen,Not Set,No,1,Administration,Assigned,P2,Not Set,Open
6609,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,AEB246C4-3E94-94D0-9D7D-E6E8463E939C,Wesley Dean,Not Set,No,1,Administration,New,P2,Not Set,Open
6610,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,45CB3F13-6355-7C5D-ECE5-0012855DF599,Quinn Butler,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
6611,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,3B97D94E-70E9-FDBA-258E-D25A7FF906B1,Knox Herman,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6612,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,11DB4D5B-AF78-5661-5198-018CEC62B27C,Hop Barron,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6613,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,97DA6E78-D09B-8F85-FD2D-0AFCFD8174F0,Gavin Morrison,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
6614,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BB228F96-BF0C-28BB-FF43-B7CDB5F3266C,Judah Pratt,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6615,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,70944C9D-26D1-C85B-D075-2D04BAD0F6FF,Alexander Gilliam,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6616,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,089227F0-F8F2-64EE-9DB2-72E12B32BE77,Graham Nieves,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6617,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CF572CAF-9DD3-9ACF-92D4-763C43C00A6E,Hakeem Hancock,Not Set,No,1,Administration,Pending Input,P1,Not Set,Open
6618,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,55589F4C-4925-7B7F-BFDF-38CF66417B47,Driscoll Hahn,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
6619,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,52D70089-E8AE-275A-5623-41238C83E57A,Quinn Davenport,Not Set,No,1,Administration,Assigned,P2,Not Set,Open
6620,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,3D3AC48C-E842-2343-635E-2846A11D641D,Kenyon Morgan,Not Set,No,1,Product,New,P1,Not Set,Open
6621,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5CCCDFFB-0CF9-0F2D-F698-535279CA1F33,Macon Robertson,Not Set,No,1,Product,New,P1,Not Set,Open
6622,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BA3AA8CF-F299-9C43-1F55-C76BF0DC2890,Hakeem Lowe,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6623,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,04C52845-354F-5D9D-CBAA-FB4909C07EAA,Hayes Brown,Not Set,No,1,Product,Assigned,P2,Not Set,Open
6624,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BBFE4B76-2FE2-187F-2597-B48F7EAB41A6,Gary Good,Not Set,No,1,Product,Assigned,P3,Not Set,Open
6625,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,459279A8-0615-FDFC-8BBD-AC593CCC0F00,Keane Owens,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6626,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F8A5D564-7184-057D-9C56-6D214150F747,Lucas Justice,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6627,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4352A236-D9C9-D173-99FA-A0484899FB10,Drew Rodgers,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6628,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,AC9807D4-9D19-4108-4AF2-83966C9671CC,Barclay Jenkins,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
6629,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C9717CE0-BB5F-F152-5F79-EDE775B2D064,Silas Lott,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
6630,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,EE178B04-D504-120B-855D-D77649511B4E,Lance Moses,Not Set,No,1,Product,New,P2,Not Set,Open
6631,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,003C0049-E7A9-4A9A-A765-2694C4E31B9C,Judah Lindsey,Not Set,No,1,Product,Assigned,P2,Not Set,Open
6632,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F7F1767C-7E83-BDCE-A69A-6CC7DB883DAD,Bruno Cox,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6633,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,60567ED8-8D98-F196-1451-4E6AD134C329,Alec Kim,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6634,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1E6CDF1B-1CDE-8889-EBD2-73B3272D7B30,Tobias Gallegos,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6635,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,E434108C-79A3-4CA3-BD98-973B23A625B2,Carl Hinton,Not Set,No,1,Administration,Rejected,P2,Not Set,Closed
6636,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,E11A3029-EB32-28C7-376A-17F953CAC42D,Burke Ware,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6637,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4D8B2265-2F13-11D3-2E78-B0A34A196E80,Lewis Young,Not Set,No,1,Product,Assigned,P2,Not Set,Open
6638,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,8A789A6A-E378-56B1-D33A-B1B14C203F89,Hu Mendez,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
6639,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,16FB3D3A-F338-D1F2-A4FF-A1E3E84D7AB8,Seth Clay,Not Set,No,1,Product,Closed,P1,Not Set,Closed
6640,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,AE10B22C-19D4-DCCA-42EF-687980D9DEC9,Grant Coleman,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6641,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,0BA2B9A4-AF8F-FFE6-68C5-A09BFB82B9A4,Lars Ashley,Not Set,No,1,Product,Closed,P1,Not Set,Closed
6642,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A4951797-6EFD-E972-43E9-18E7FDFFC955,John Manning,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6643,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B16B1FBB-C934-0B95-F9A4-4E607E0C31FA,Clinton Clayton,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
6644,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,84ACE267-B98D-6632-CEAF-14C575CF8ECD,Rahim Ross,Not Set,No,1,Product,Assigned,P2,Not Set,Open
6645,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,467BBA92-AA50-6250-FD7A-E51B8AC1315A,Zane Avila,Not Set,No,1,Administration,Closed,P1,Not Set,Closed
6646,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,8ABFB7E5-242D-5C92-8AE0-EAB6C0AAE83A,George Olsen,Not Set,No,1,Product,New,P1,Not Set,Open
6647,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,170CEA98-C3C1-CA5E-746E-D200DD8A639B,Richard Jordan,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6648,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,7ACFC65E-A34F-8C4B-9178-C036215A1720,Julian Duke,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6649,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1CBF946C-AC63-77F6-3A22-B6F6112CE8FC,Keith Oconnor,Not Set,No,1,Product,New,P1,Not Set,Open
6650,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,74E32D66-82C3-83C6-6346-23FF8759711A,Ethan Everett,Not Set,No,1,Product,New,P1,Not Set,Open
6651,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,FF225C73-BA93-711B-48C5-5DC09793F814,Bradley Thornton,Not Set,No,1,Product,New,P2,Not Set,Open
6652,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,8142C39F-16CD-C6C7-DBFF-35C784B6E648,Otto Adams,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
6653,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1158D97E-4AB4-955A-9B7A-52F0989DE1C4,Drake Parks,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6654,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,7ABB9ADA-90E4-1671-6866-B3958A7133AE,Raja Anthony,Not Set,No,1,Product,Closed,P3,Not Set,Closed
6655,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,D7ED21B6-DD25-786D-A6F3-49DCBFE48DD1,Branden Mathews,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6656,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A28E9DEB-43EC-B47A-7426-7B56474A344A,Deacon Grant,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6657,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A8AD2645-E2C8-92E6-13AF-90EDFF259317,Damon Sexton,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6658,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,178F1603-5300-04BD-8D6E-5D7D01AB8998,Jared Conway,Not Set,No,1,Administration,New,P2,Not Set,Open
6659,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,6D6238BA-8EC3-E164-2B6D-9517A9CBA025,Perry Berg,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6660,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A03AD872-BBA1-796D-AED4-58A1B0487062,Hector Hubbard,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6661,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BD0E6CDE-6771-4881-61B1-FFEF9BE1BBF0,Armand Hebert,Not Set,No,1,Product,Closed,P2,Not Set,Closed
6662,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,417CAD5E-4F1E-3B16-06D7-F45DB85E3A6F,Dustin Villarreal,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6663,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5BAFCE50-130A-7671-0DD8-41D3E7B4A762,Raymond Joseph,Not Set,No,1,Administration,Closed,P3,Not Set,Closed
6664,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F6B25221-821C-2527-D928-718EF8FB9EB4,Timon Spears,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
6665,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5FFA9F94-84A8-D4C0-2936-78B9209D8DC4,Elijah Barron,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
6666,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,427A2662-707C-00D7-3613-CECFA22AECB6,Adrian Stout,Not Set,No,1,Administration,Pending Input,P1,Not Set,Open
6667,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,55CC719E-B989-D66B-3C89-C88B6674A2C4,Bradley Brock,Not Set,No,1,Product,Closed,P2,Not Set,Closed
